Date,High,Low,Open,Close,Volume,Adj Close
2012-01-02,26700.0,26200.0,26650.0,26650.0,30396.0,25624.71484375
2012-01-03,27000.0,26500.0,26800.0,26800.0,86840.0,25768.9453125
2012-01-04,27750.0,26850.0,27100.0,27650.0,109961.0,26586.244140625
2012-01-05,27850.0,27550.0,27750.0,27700.0,90480.0,26634.3203125
2012-01-06,27600.0,27000.0,27600.0,27500.0,29881.0,26442.015625
2012-01-09,27650.0,26550.0,27650.0,26700.0,44432.0,25672.79296875
2012-01-10,27000.0,26500.0,26750.0,26900.0,47560.0,25865.095703125
2012-01-11,26900.0,25600.0,26900.0,26200.0,196936.0,25192.03125
2012-01-12,26550.0,25850.0,25900.0,26000.0,97241.0,24999.72265625
2012-01-13,26350.0,25700.0,26000.0,26100.0,96663.0,25095.873046875
2012-01-16,26050.0,25150.0,26050.0,25950.0,99418.0,24951.6484375
2012-01-17,26050.0,25400.0,25950.0,25700.0,148717.0,24711.263671875
2012-01-18,26050.0,25700.0,25900.0,25900.0,36767.0,24903.5703125
2012-01-19,26150.0,24800.0,26100.0,25000.0,237855.0,24038.197265625
2012-01-20,25300.0,24950.0,25100.0,25300.0,60950.0,24326.654296875
2012-01-25,25350.0,24950.0,25250.0,25050.0,50328.0,24086.26953125
2012-01-26,25200.0,24900.0,24900.0,25100.0,58325.0,24134.34765625
2012-01-27,25200.0,24900.0,25200.0,25050.0,67917.0,24086.26953125
2012-01-30,25100.0,24750.0,25100.0,24900.0,41104.0,23942.0390625
2012-01-31,25450.0,24850.0,24850.0,25300.0,44935.0,24326.654296875
2012-02-01,25350.0,25150.0,25350.0,25250.0,53040.0,24278.578125
2012-02-02,25400.0,24650.0,25350.0,25100.0,132585.0,24134.34765625
2012-02-03,25850.0,24850.0,25100.0,25850.0,72709.0,24855.494140625
2012-02-06,26350.0,25850.0,26100.0,25850.0,111210.0,24855.494140625
2012-02-07,26150.0,25650.0,26100.0,26100.0,53340.0,25095.873046875
2012-02-08,26200.0,25800.0,26200.0,26050.0,90655.0,25047.798828125
2012-02-09,26300.0,25750.0,26200.0,26050.0,66632.0,25047.798828125
2012-02-10,26050.0,25550.0,25950.0,25900.0,71287.0,24903.5703125
2012-02-13,25900.0,25300.0,25900.0,25900.0,83140.0,24903.5703125
2012-02-14,25650.0,25250.0,25650.0,25300.0,101929.0,24326.654296875
2012-02-15,25450.0,25100.0,25450.0,25150.0,84141.0,24182.423828125
2012-02-16,25350.0,25000.0,25150.0,25100.0,47598.0,24134.34765625
2012-02-17,25400.0,25100.0,25150.0,25250.0,34033.0,24278.578125
2012-02-20,25500.0,25200.0,25300.0,25400.0,49591.0,24422.80859375
2012-02-21,25600.0,25150.0,25500.0,25600.0,49185.0,24615.111328125
2012-02-22,25850.0,25500.0,25600.0,25850.0,52336.0,24855.494140625
2012-02-23,26750.0,25650.0,25850.0,26600.0,98200.0,25576.638671875
2012-02-24,26600.0,26300.0,26450.0,26400.0,65140.0,25384.333984375
2012-02-27,26400.0,25750.0,26400.0,26000.0,43745.0,24999.72265625
2012-02-28,26250.0,25550.0,26100.0,25850.0,37401.0,24855.494140625
2012-02-29,26050.0,25350.0,26000.0,25700.0,86166.0,24711.263671875
2012-03-02,26600.0,25700.0,25900.0,26400.0,72895.0,25384.333984375
2012-03-05,27350.0,26600.0,26700.0,27100.0,127022.0,26057.404296875
2012-03-06,27450.0,27000.0,27100.0,27300.0,94160.0,26249.70703125
2012-03-07,27450.0,26600.0,27400.0,26600.0,92818.0,25576.638671875
2012-03-08,27900.0,26750.0,26800.0,27900.0,113369.0,26826.625
2012-03-09,28050.0,27550.0,27900.0,27700.0,37330.0,26634.3203125
2012-03-12,28000.0,27300.0,27650.0,27950.0,57700.0,26874.701171875
2012-03-13,28050.0,27600.0,27800.0,27950.0,71608.0,26874.701171875
2012-03-14,28000.0,27300.0,27700.0,27350.0,91536.0,26297.787109375
2012-03-15,27450.0,26750.0,27300.0,27150.0,71294.0,26105.48046875
2012-03-16,27300.0,26750.0,27200.0,27100.0,67220.0,26057.404296875
2012-03-19,27000.0,26650.0,27000.0,26650.0,43275.0,25624.71484375
2012-03-20,26900.0,26150.0,26900.0,26500.0,57508.0,25480.484375
2012-03-21,26600.0,26050.0,26500.0,26600.0,43590.0,25576.638671875
2012-03-22,26600.0,25800.0,26600.0,26500.0,80550.0,25480.484375
2012-03-23,26700.0,26100.0,26250.0,26700.0,53865.0,25672.79296875
2012-03-26,26700.0,25650.0,26500.0,25850.0,81515.0,24855.494140625
2012-03-27,25950.0,25400.0,25850.0,25900.0,101801.0,24903.5703125
2012-03-28,26100.0,25600.0,25700.0,26050.0,79590.0,25047.798828125
2012-03-29,26650.0,25900.0,26000.0,26650.0,56631.0,25624.71484375
2012-03-30,26700.0,26200.0,26650.0,26500.0,20559.0,25480.484375
2012-04-02,27050.0,26350.0,26350.0,26900.0,43721.0,25865.095703125
2012-04-03,27100.0,26500.0,27000.0,26650.0,47731.0,25624.71484375
2012-04-04,26800.0,26000.0,26750.0,26150.0,30699.0,25143.953125
2012-04-05,26800.0,25700.0,26450.0,26800.0,68565.0,25768.9453125
2012-04-06,26900.0,26250.0,26800.0,26300.0,38062.0,25288.181640625
2012-04-09,26800.0,25200.0,25200.0,26500.0,74320.0,25480.484375
2012-04-10,26950.0,26350.0,26350.0,26950.0,37320.0,25913.173828125
2012-04-12,27000.0,26550.0,26950.0,26900.0,19541.0,25865.095703125
2012-04-13,27050.0,26600.0,26600.0,26700.0,11480.0,25672.79296875
2012-04-16,26950.0,26050.0,26950.0,26350.0,28801.0,25336.255859375
2012-04-17,26300.0,25600.0,26150.0,25600.0,36451.0,24615.111328125
2012-04-18,25900.0,25400.0,25900.0,25500.0,54031.0,24518.95703125
2012-04-19,26150.0,25300.0,25650.0,26000.0,41900.0,24999.72265625
2012-04-20,26000.0,25350.0,25700.0,25850.0,38485.0,24855.494140625
2012-04-23,26050.0,25550.0,25700.0,25600.0,39026.0,24615.111328125
2012-04-24,25650.0,25350.0,25600.0,25500.0,22720.0,24518.95703125
2012-04-25,25800.0,25350.0,25500.0,25600.0,32530.0,24615.111328125
2012-04-26,26000.0,25700.0,25800.0,26000.0,34840.0,24999.72265625
2012-04-27,26200.0,25800.0,26200.0,26100.0,16558.0,25095.873046875
2012-04-30,26650.0,25800.0,26000.0,26550.0,40460.0,25528.5625
2012-05-02,27400.0,26300.0,26650.0,27250.0,73562.0,26201.6328125
2012-05-03,27350.0,26750.0,27300.0,27200.0,74760.0,26153.5546875
2012-05-04,27650.0,27200.0,27300.0,27400.0,76134.0,26345.86328125
2012-05-07,27400.0,27100.0,27350.0,27400.0,40651.0,26345.86328125
2012-05-08,27850.0,27350.0,27600.0,27800.0,76850.0,26730.47265625
2012-05-09,27800.0,27200.0,27800.0,27700.0,49933.0,26634.3203125
2012-05-10,27850.0,27300.0,27300.0,27750.0,28700.0,26682.396484375
2012-05-11,27800.0,26800.0,27650.0,27600.0,86662.0,26538.166015625
2012-05-14,27650.0,26900.0,27550.0,27350.0,49075.0,26297.787109375
2012-05-15,27150.0,26600.0,26850.0,26700.0,49231.0,25672.79296875
2012-05-16,27000.0,25750.0,26700.0,25750.0,51770.0,24759.33984375
2012-05-17,26350.0,25050.0,25750.0,25900.0,84209.0,24903.5703125
2012-05-18,26200.0,24200.0,26200.0,24500.0,115397.0,23557.4296875
2012-05-21,25200.0,24400.0,25200.0,24700.0,42692.0,23749.736328125
2012-05-22,25850.0,24850.0,25100.0,25250.0,78210.0,24278.578125
2012-05-23,25900.0,25100.0,25250.0,25450.0,52270.0,24470.880859375
2012-05-24,25850.0,25100.0,25600.0,25100.0,35229.0,24134.34765625
2012-05-25,25600.0,25150.0,25300.0,25300.0,26600.0,24326.654296875
2012-05-29,25600.0,25250.0,25500.0,25550.0,34200.0,24567.037109375
2012-05-30,25750.0,25300.0,25600.0,25500.0,30943.0,24518.95703125
2012-05-31,25900.0,25350.0,25500.0,25750.0,23084.0,24759.33984375
2012-06-01,26250.0,25500.0,25750.0,25900.0,29231.0,24903.5703125
2012-06-04,25650.0,25050.0,25350.0,25200.0,37660.0,24230.501953125
2012-06-05,26400.0,25400.0,25400.0,26350.0,39750.0,25336.255859375
2012-06-07,26600.0,26100.0,26500.0,26100.0,29774.0,25095.873046875
2012-06-08,26450.0,25850.0,26100.0,26200.0,20650.0,25192.03125
2012-06-11,26450.0,26050.0,26450.0,26200.0,50655.0,25192.03125
2012-06-12,26150.0,25750.0,26150.0,25850.0,29951.0,24855.494140625
2012-06-13,26250.0,25300.0,25850.0,25350.0,47882.0,24374.728515625
2012-06-14,25450.0,24900.0,25100.0,25300.0,48876.0,24326.654296875
2012-06-15,25600.0,25050.0,25300.0,25600.0,64408.0,24615.111328125
2012-06-18,25800.0,25200.0,25650.0,25650.0,60272.0,24663.189453125
2012-06-19,25950.0,25450.0,25450.0,25500.0,44373.0,24518.95703125
2012-06-20,26000.0,25750.0,26000.0,25950.0,31741.0,24951.6484375
2012-06-21,26200.0,25700.0,25900.0,26050.0,73571.0,25047.798828125
2012-06-22,26700.0,25600.0,25750.0,26700.0,54338.0,25672.79296875
2012-06-25,27300.0,26400.0,26700.0,27000.0,86771.0,25961.25
2012-06-26,27200.0,26450.0,26600.0,27150.0,64940.0,26105.48046875
2012-06-27,27100.0,26450.0,26900.0,26550.0,30476.0,25528.5625
2012-06-28,26950.0,26250.0,26550.0,26400.0,46167.0,25384.333984375
2012-06-29,26250.0,25650.0,26150.0,25950.0,116869.0,24951.6484375
2012-07-02,26350.0,25950.0,26300.0,26150.0,153026.0,25143.953125
2012-07-03,26150.0,25300.0,26050.0,25500.0,77904.0,24518.95703125
2012-07-04,25750.0,25100.0,25500.0,25500.0,117203.0,24518.95703125
2012-07-05,25950.0,25450.0,25450.0,25950.0,53891.0,24951.6484375
2012-07-06,25950.0,25450.0,25800.0,25850.0,74025.0,24855.494140625
2012-07-09,25900.0,25500.0,25800.0,25900.0,41890.0,24903.5703125
2012-07-10,25850.0,25350.0,25650.0,25500.0,66415.0,24518.95703125
2012-07-11,25750.0,25150.0,25150.0,25650.0,30868.0,24663.189453125
2012-07-12,25800.0,25350.0,25650.0,25550.0,60130.0,24567.037109375
2012-07-13,25850.0,25200.0,25500.0,25750.0,39844.0,24759.33984375
2012-07-16,26150.0,25500.0,25750.0,26100.0,30992.0,25095.873046875
2012-07-17,26200.0,25850.0,26100.0,26200.0,35501.0,25192.03125
2012-07-18,26200.0,25750.0,26150.0,25750.0,37841.0,24759.33984375
2012-07-19,25950.0,25600.0,25900.0,25800.0,39053.0,24807.4140625
2012-07-20,26300.0,25500.0,25900.0,26250.0,44510.0,25240.10546875
2012-07-23,26600.0,25900.0,26150.0,26500.0,43820.0,25480.484375
2012-07-24,26650.0,26300.0,26500.0,26650.0,63600.0,25624.71484375
2012-07-25,26600.0,25900.0,26250.0,25900.0,63425.0,24903.5703125
2012-07-26,26400.0,25900.0,25950.0,26200.0,43486.0,25192.03125
2012-07-27,26950.0,25950.0,26950.0,26200.0,75358.0,25192.03125
2012-07-30,26450.0,25850.0,26350.0,26150.0,72411.0,25143.953125
2012-07-31,26250.0,25800.0,26150.0,26050.0,37551.0,25047.798828125
2012-08-01,26150.0,25700.0,26150.0,26100.0,56351.0,25095.873046875
2012-08-02,26050.0,25650.0,25950.0,25800.0,53012.0,24807.4140625
2012-08-03,26100.0,25550.0,25650.0,25700.0,36130.0,24711.263671875
2012-08-06,26250.0,25400.0,25900.0,26250.0,93910.0,25240.10546875
2012-08-07,26450.0,26000.0,26000.0,26400.0,45595.0,25384.333984375
2012-08-08,26700.0,26250.0,26400.0,26500.0,64847.0,25480.484375
2012-08-09,26750.0,26450.0,26450.0,26750.0,63330.0,25720.87109375
2012-08-10,26850.0,26500.0,26750.0,26700.0,29820.0,25672.79296875
2012-08-13,26900.0,26550.0,26750.0,26700.0,30179.0,25672.79296875
2012-08-14,27000.0,26600.0,26600.0,26850.0,33420.0,25817.0234375
2012-08-16,27200.0,26700.0,27050.0,27000.0,45870.0,25961.25
2012-08-17,27150.0,26800.0,26850.0,26900.0,38310.0,25865.095703125
2012-08-20,27800.0,26650.0,26650.0,27800.0,112820.0,26730.47265625
2012-08-21,28250.0,27550.0,27800.0,27800.0,143705.0,26730.47265625
2012-08-22,28450.0,27700.0,27700.0,28450.0,104981.0,27355.466796875
2012-08-23,28950.0,28400.0,28700.0,28750.0,108884.0,27643.92578125
2012-08-24,28850.0,28400.0,28850.0,28600.0,28475.0,27499.693359375
2012-08-27,28750.0,28000.0,28600.0,28700.0,61310.0,27595.845703125
2012-08-28,28750.0,28300.0,28750.0,28500.0,35321.0,27403.5390625
2012-08-29,28550.0,27800.0,28450.0,27800.0,82072.0,26730.47265625
2012-08-30,28450.0,27900.0,27900.0,28450.0,59086.0,27355.466796875
2012-08-31,28600.0,28200.0,28200.0,28200.0,48039.0,27115.083984375
2012-09-03,29300.0,28250.0,28250.0,28450.0,77315.0,27355.466796875
2012-09-04,28750.0,27500.0,28550.0,27800.0,99773.0,26730.47265625
2012-09-05,27800.0,27100.0,27800.0,27300.0,108904.0,26249.70703125
2012-09-06,28100.0,27250.0,27250.0,27800.0,188470.0,26730.47265625
2012-09-07,28150.0,27200.0,27750.0,27650.0,163732.0,26586.244140625
2012-09-10,28300.0,27600.0,27800.0,28050.0,93086.0,26970.85546875
2012-09-11,28500.0,27700.0,27850.0,28450.0,96092.0,27355.466796875
2012-09-12,29000.0,28250.0,28550.0,29000.0,67920.0,27884.306640625
2012-09-13,29400.0,28500.0,28900.0,29350.0,91653.0,28220.837890625
2012-09-14,29500.0,28650.0,29500.0,29000.0,116157.0,27884.306640625
2012-09-17,28900.0,27650.0,28750.0,28650.0,237260.0,27547.76953125
2012-09-18,28850.0,28100.0,28600.0,28650.0,82600.0,27547.76953125
2012-09-19,28750.0,28300.0,28450.0,28600.0,47070.0,27499.693359375
2012-09-20,29450.0,28500.0,28500.0,29450.0,105714.0,28316.99609375
2012-09-21,29800.0,29200.0,29500.0,29800.0,79776.0,28653.529296875
2012-09-24,30050.0,29500.0,29900.0,29950.0,78335.0,28797.759765625
2012-09-25,30000.0,29250.0,30000.0,29500.0,50211.0,28365.072265625
2012-09-26,29550.0,28800.0,29500.0,29550.0,67884.0,28413.1484375
2012-09-27,29650.0,28700.0,29500.0,29400.0,123760.0,28268.91796875
2012-09-28,29500.0,28750.0,29200.0,28750.0,72605.0,27643.92578125
2012-10-02,29150.0,28500.0,28700.0,28800.0,35631.0,27692.0
2012-10-04,29200.0,28600.0,28950.0,29200.0,54773.0,28076.611328125
