Date,High,Low,Open,Close,Volume,Adj Close
2012-01-02,4480.0,4240.0,4300.0,4260.0,834210.0,3393.636474609375
2012-01-03,4370.0,4280.0,4280.0,4370.0,1310900.0,3481.265380859375
2012-01-04,4400.0,4220.0,4390.0,4230.0,1952905.0,3369.737548828125
2012-01-05,4370.0,4220.0,4250.0,4260.0,1236285.0,3393.636474609375
2012-01-06,4300.0,4170.0,4290.0,4230.0,958800.0,3369.737548828125
2012-01-09,4230.0,4160.0,4230.0,4210.0,697080.0,3353.805419921875
2012-01-10,4260.0,4190.0,4190.0,4200.0,1442295.0,3345.839111328125
2012-01-11,4270.0,4180.0,4220.0,4180.0,1567515.0,3329.90673828125
2012-01-12,4260.0,4190.0,4240.0,4220.0,1104185.0,3361.771484375
2012-01-13,4450.0,4250.0,4250.0,4440.0,2606435.0,3537.029541015625
2012-01-16,4470.0,4370.0,4400.0,4430.0,1094370.0,3529.0634765625
2012-01-17,4540.0,4420.0,4520.0,4480.0,1306205.0,3568.894287109375
2012-01-18,4470.0,4310.0,4440.0,4310.0,1010005.0,3433.468994140625
2012-01-19,4470.0,4320.0,4370.0,4420.0,1473810.0,3521.09716796875
2012-01-20,4450.0,4330.0,4440.0,4440.0,1481295.0,3537.029541015625
2012-01-25,4490.0,4310.0,4430.0,4350.0,1801685.0,3465.33349609375
2012-01-26,4450.0,4350.0,4350.0,4380.0,849025.0,3489.232177734375
2012-01-27,4420.0,4360.0,4410.0,4410.0,847160.0,3513.130859375
2012-01-30,4490.0,4230.0,4410.0,4280.0,2317965.0,3409.569091796875
2012-01-31,4350.0,4240.0,4260.0,4280.0,1392025.0,3409.569091796875
2012-02-01,4360.0,4260.0,4260.0,4320.0,1724860.0,3441.43408203125
2012-02-02,4420.0,4290.0,4330.0,4350.0,1461650.0,3465.33349609375
2012-02-03,4420.0,4330.0,4410.0,4400.0,1242015.0,3505.164794921875
2012-02-06,4450.0,4390.0,4450.0,4440.0,1719605.0,3537.029541015625
2012-02-07,4460.0,4350.0,4440.0,4380.0,1516315.0,3489.232177734375
2012-02-08,4410.0,4290.0,4380.0,4300.0,1518825.0,3425.501708984375
2012-02-09,4340.0,4260.0,4330.0,4330.0,1529135.0,3449.39990234375
2012-02-10,4420.0,4310.0,4330.0,4420.0,1662740.0,3521.09716796875
2012-02-13,4440.0,4360.0,4400.0,4440.0,963085.0,3537.029541015625
2012-02-14,4600.0,4400.0,4460.0,4600.0,2450140.0,3664.490234375
2012-02-15,4630.0,4560.0,4560.0,4600.0,847595.0,3664.490234375
2012-02-16,4600.0,4430.0,4600.0,4490.0,1443135.0,3576.861572265625
2012-02-17,4590.0,4480.0,4520.0,4550.0,1085985.0,3624.658203125
2012-02-20,4580.0,4440.0,4530.0,4470.0,823285.0,3560.928466796875
2012-02-21,4540.0,4460.0,4470.0,4510.0,695535.0,3592.793212890625
2012-02-22,4610.0,4520.0,4610.0,4540.0,774345.0,3616.6923828125
2012-02-23,4660.0,4530.0,4540.0,4620.0,890210.0,3680.423095703125
2012-02-24,4690.0,4590.0,4690.0,4610.0,801550.0,3672.457275390625
2012-02-27,4670.0,4480.0,4630.0,4500.0,774100.0,3584.827392578125
2012-02-28,4670.0,4470.0,4480.0,4660.0,1348520.0,3712.2880859375
2012-02-29,4710.0,4530.0,4700.0,4660.0,1227385.0,3712.2880859375
