Date,High,Low,Open,Close,Volume,Adj Close
2018-06-12,72116.4765625,63044.0546875,69987.234375,69987.234375,3765328.0,68025.4921875
2018-06-14,67950.5703125,62118.296875,66561.9296875,65265.87109375,1257691.0,63436.47265625
2018-06-15,65728.75,61099.96484375,64617.84375,61377.69140625,619766.0,59657.27734375
2018-06-18,61562.84375,55452.84765625,61007.390625,56471.1796875,922594.0,54888.29296875
2018-06-19,56841.484375,50916.63671875,56286.03125,50916.63671875,1046623.0,49489.4453125
2018-06-20,54804.81640625,50916.63671875,52120.12109375,52675.578125,977262.0,51199.08203125
2018-06-21,54619.66796875,51009.21484375,52212.69921875,51842.39453125,766666.0,50389.25390625
2018-06-22,52120.12109375,49065.125,51842.39453125,51379.515625,632538.0,49939.3515625
2018-06-25,52583.0,50453.76171875,51564.66796875,52305.2734375,433255.0,50839.16015625
2018-06-26,52120.12109375,49990.8828125,51286.94140625,49990.8828125,402317.0,48589.640625
2018-06-27,50361.18359375,47676.48828125,50268.609375,48602.24609375,540777.0,47239.92578125
2018-06-28,49250.27734375,46380.4296875,48787.3984375,46380.4296875,410259.0,45080.38671875
2018-06-29,50824.0625,46287.8515625,47213.609375,49898.3046875,501408.0,48499.66015625
2018-07-02,51657.2421875,49250.27734375,50453.76171875,49713.15234375,594794.0,48319.6953125
2018-07-03,54341.94140625,49990.8828125,51009.21484375,52490.42578125,685865.0,51019.12109375
2018-07-04,54064.2109375,51934.97265625,52768.15234375,53879.0625,313028.0,52368.8359375
2018-07-05,53601.33203125,51657.2421875,52212.69921875,52490.42578125,235265.0,51019.12109375
2018-07-06,55452.84765625,51286.94140625,52768.15234375,54064.2109375,336010.0,52548.79296875
2018-07-09,54434.515625,52490.42578125,53231.03125,52768.15234375,277730.0,51289.0625
2018-07-10,53879.0625,51286.94140625,52953.3046875,52490.42578125,281331.0,51019.12109375
2018-07-11,54156.7890625,51472.09375,51564.66796875,53138.45703125,299266.0,51648.98828125
2018-07-12,54341.94140625,52490.42578125,52860.7265625,53138.45703125,231057.0,51648.98828125
2018-07-13,54064.2109375,52397.8515625,53045.87890625,52397.8515625,228057.0,50929.14453125
2018-07-16,52768.15234375,49990.8828125,52768.15234375,49990.8828125,267131.0,48589.640625
2018-07-17,50546.3359375,48879.97265625,50546.3359375,49990.8828125,168363.0,48589.640625
2018-07-18,49990.8828125,47583.9140625,49805.73046875,48046.79296875,252128.0,46700.04296875
2018-07-19,48046.79296875,46102.703125,47861.640625,46102.703125,265402.0,44810.4453125
2018-07-20,50361.18359375,46102.703125,46380.4296875,49157.69921875,340535.0,47779.80859375
2018-07-23,49805.73046875,48509.671875,49157.69921875,48972.546875,211762.0,47599.84765625
2018-07-24,53693.91015625,49342.8515625,49805.73046875,52305.2734375,567498.0,50839.16015625
2018-07-25,55823.15234375,51934.97265625,53601.33203125,55823.15234375,561461.0,54258.43359375
2018-07-26,56286.03125,53879.0625,56286.03125,54804.81640625,371352.0,53268.640625
2018-07-27,55360.2734375,53138.45703125,55360.2734375,54527.08984375,241603.0,52998.69921875
2018-07-30,57674.6640625,54897.39453125,55360.2734375,56193.453125,374996.0,54618.3515625
2018-07-31,56563.7578125,53231.03125,56100.87890625,53231.03125,309987.0,51738.96484375
2018-08-01,54249.36328125,52212.69921875,53508.7578125,53045.87890625,406539.0,51559.00390625
2018-08-02,53971.63671875,51842.39453125,53138.45703125,52120.12109375,330155.0,50659.1953125
2018-08-03,53879.0625,52120.12109375,52305.2734375,53601.33203125,144939.0,52098.88671875
2018-08-06,54619.66796875,53323.60546875,53693.91015625,53786.484375,123164.0,52278.8515625
2018-08-07,54434.515625,52675.578125,54434.515625,52953.3046875,162943.0,51469.02734375
2018-08-08,52953.3046875,52027.546875,52768.15234375,52397.8515625,220112.0,50929.14453125
2018-08-09,52675.578125,52120.12109375,52397.8515625,52490.42578125,122878.0,51019.12109375
2018-08-10,53416.18359375,52120.12109375,53045.87890625,52212.69921875,160725.0,50749.1796875
2018-08-13,52583.0,51842.39453125,52212.69921875,51934.97265625,192182.0,50479.23828125
2018-08-14,52212.69921875,51286.94140625,51934.97265625,51564.66796875,276850.0,50119.3125
2018-08-16,52583.0,51379.515625,51657.2421875,51657.2421875,280455.0,50209.2890625
2018-08-17,52027.546875,51472.09375,51749.8203125,51564.66796875,159609.0,50119.3125
2018-08-20,52860.7265625,51842.39453125,52120.12109375,52397.8515625,126284.0,50929.14453125
2018-08-21,52860.7265625,52027.546875,52490.42578125,52120.12109375,193258.0,50659.1953125
2018-08-22,53231.03125,52120.12109375,52397.8515625,52953.3046875,175269.0,51469.02734375
2018-08-23,53045.87890625,52120.12109375,52953.3046875,52675.578125,148240.0,51199.08203125
2018-08-24,53971.63671875,52212.69921875,52305.2734375,53693.91015625,230221.0,52188.87109375
2018-08-27,53231.03125,51842.39453125,53231.03125,51934.97265625,328945.0,50479.23828125
2018-08-28,55360.2734375,52305.2734375,52490.42578125,53138.45703125,535529.0,51648.98828125
2018-08-29,53693.91015625,51934.97265625,53693.91015625,53231.03125,281545.0,51738.96484375
2018-08-30,53323.60546875,52212.69921875,53231.03125,52490.42578125,235508.0,51019.12109375
2018-08-31,53045.87890625,51749.8203125,52490.42578125,51749.8203125,231656.0,50299.2734375
2018-09-03,53231.03125,52027.546875,52027.546875,52490.42578125,119775.0,51019.12109375
2018-09-04,53971.63671875,52675.578125,52675.578125,53601.33203125,222474.0,52098.88671875
2018-09-05,54064.2109375,52397.8515625,53786.484375,52397.8515625,182606.0,50929.14453125
2018-09-06,53508.7578125,52305.2734375,52768.15234375,52305.2734375,203751.0,50839.16015625
2018-09-07,53508.7578125,51749.8203125,52860.7265625,52212.69921875,282812.0,50749.1796875
2018-09-10,58692.99609375,52305.2734375,52305.2734375,58507.84765625,927763.0,56867.875
2018-09-11,59433.6015625,56471.1796875,58970.7265625,56841.484375,602977.0,55248.21875
2018-09-12,57859.81640625,54989.96875,57396.9375,56378.60546875,432461.0,54798.31640625
2018-09-13,56471.1796875,54527.08984375,56471.1796875,55730.57421875,438187.0,54168.4453125
2018-09-14,57767.2421875,55730.57421875,56193.453125,57674.6640625,456699.0,56058.04296875
2018-09-17,58507.84765625,56471.1796875,58415.26953125,57489.51171875,273008.0,55878.08203125
2018-09-18,57582.08984375,54989.96875,57582.08984375,55175.12109375,395397.0,53628.5625
2018-09-19,55545.421875,52860.7265625,55452.84765625,52860.7265625,467029.0,51379.04296875
2018-09-20,53786.484375,49250.27734375,53138.45703125,50731.48828125,741100.0,49309.484375
2018-09-21,52490.42578125,50083.45703125,51101.7890625,51379.515625,336957.0,49939.3515625
2018-09-27,51564.66796875,48139.3671875,51564.66796875,48787.3984375,550568.0,47419.88671875
2018-09-28,48972.546875,47028.45703125,48972.546875,47121.03515625,799677.0,45800.234375
2018-10-01,49435.42578125,47213.609375,47769.0625,49250.27734375,342276.0,47869.79296875
2018-10-02,49435.42578125,47769.0625,48787.3984375,47861.640625,217349.0,46520.078125
2018-10-04,48694.8203125,46195.27734375,48509.671875,46658.15625,339211.0,45350.328125
2018-10-05,47676.48828125,45500.9609375,46750.73046875,47028.45703125,205414.0,45710.25390625
