Date,High,Low,Open,Close,Volume,Adj Close
2012-01-02,16844.24609375,16114.0029296875,16600.83203125,16844.24609375,139466.0,16459.30078125
2012-01-03,17623.169921875,16795.5625,16892.927734375,17185.025390625,435992.0,16792.29296875
2012-01-04,17282.390625,16649.513671875,17233.70703125,16649.513671875,223598.0,16269.0185546875
2012-01-05,17087.66015625,16406.099609375,16746.87890625,16454.783203125,216536.0,16078.7392578125
2012-01-06,16600.83203125,15967.955078125,16454.783203125,16162.6865234375,188151.0,15793.31640625
2012-01-09,16649.513671875,16114.0029296875,16357.4169921875,16162.6865234375,214816.0,15793.31640625
2012-01-10,16649.513671875,16260.0517578125,16260.0517578125,16406.099609375,166672.0,16031.1669921875
2012-01-11,16941.611328125,16308.734375,16649.513671875,16308.734375,223094.0,15936.02734375
2012-01-12,17185.025390625,16357.4169921875,16406.099609375,16941.611328125,414283.0,16554.44140625
2012-01-13,17038.9765625,16406.099609375,17038.9765625,16503.46484375,355274.0,16126.3076171875
2012-01-16,16454.783203125,16016.6376953125,16260.0517578125,16406.099609375,381437.0,16031.1669921875
2012-01-17,16552.1484375,16016.6376953125,16357.4169921875,16114.0029296875,414258.0,15745.74609375
2012-01-18,16260.0517578125,15481.126953125,16260.0517578125,15578.4931640625,428640.0,15222.4736328125
2012-01-19,15967.955078125,15529.8095703125,15675.8583984375,15578.4931640625,334473.0,15222.4736328125
2012-01-20,15821.90625,15140.34765625,15675.8583984375,15675.8583984375,520651.0,15317.6142578125
2012-01-25,17817.900390625,15870.58984375,15919.2724609375,16844.24609375,1325249.0,16459.30078125
2012-01-26,17233.70703125,16649.513671875,17136.341796875,17038.9765625,540917.0,16649.580078125
2012-01-27,17136.341796875,16795.5625,16990.29296875,17038.9765625,325077.0,16649.580078125
2012-01-30,17915.267578125,17038.9765625,17087.66015625,17038.9765625,743525.0,16649.580078125
2012-01-31,17817.900390625,17038.9765625,17136.341796875,17817.900390625,752747.0,17410.703125
2012-02-01,17963.94921875,17233.70703125,17915.267578125,17428.439453125,631085.0,17030.14453125
2012-02-02,17671.853515625,16990.29296875,17623.169921875,17136.341796875,568222.0,16744.72265625
2012-02-03,17185.025390625,16600.83203125,17136.341796875,16600.83203125,488584.0,16221.44921875
2012-02-06,16941.611328125,16162.6865234375,16795.5625,16211.369140625,414395.0,15840.8876953125
2012-02-07,16454.783203125,15870.58984375,16162.6865234375,15919.2724609375,479420.0,15555.4658203125
2012-02-08,16600.83203125,15967.955078125,16065.3203125,16114.0029296875,481606.0,15745.74609375
2012-02-09,16162.6865234375,15675.8583984375,16114.0029296875,15870.58984375,603660.0,15507.896484375
2012-02-10,16746.87890625,15919.2724609375,15919.2724609375,16552.1484375,739686.0,16173.87890625
2012-02-13,16746.87890625,16357.4169921875,16552.1484375,16454.783203125,273363.0,16078.7392578125
2012-02-14,16649.513671875,16114.0029296875,16552.1484375,16211.369140625,334738.0,15840.8876953125
2012-02-15,16600.83203125,16114.0029296875,16357.4169921875,16503.46484375,512713.0,16126.3076171875
2012-02-16,16892.927734375,16211.369140625,16406.099609375,16260.0517578125,450224.0,15888.45703125
2012-02-17,16552.1484375,16260.0517578125,16503.46484375,16260.0517578125,259765.0,15888.45703125
2012-02-20,16503.46484375,16114.0029296875,16357.4169921875,16114.0029296875,244240.0,15745.74609375
2012-02-21,16260.0517578125,15821.90625,16162.6865234375,15870.58984375,269962.0,15507.896484375
2012-02-22,16114.0029296875,15821.90625,15821.90625,15967.955078125,173473.0,15603.0361328125
2012-02-23,15967.955078125,15432.4443359375,15870.58984375,15481.126953125,342005.0,15127.333984375
2012-02-24,15627.17578125,15286.3955078125,15529.8095703125,15627.17578125,206116.0,15270.044921875
2012-02-27,15675.8583984375,15237.712890625,15627.17578125,15237.712890625,173692.0,14889.4833984375
2012-02-28,15432.4443359375,14896.93359375,15286.3955078125,14945.6162109375,318427.0,14604.060546875
2012-02-29,15773.2236328125,14945.6162109375,14945.6162109375,15578.4931640625,406964.0,15222.4736328125
2012-03-02,16065.3203125,15675.8583984375,15870.58984375,15773.2236328125,271500.0,15412.7548828125
2012-03-05,15724.541015625,15383.76171875,15675.8583984375,15481.126953125,167909.0,15127.333984375
2012-03-06,15578.4931640625,14653.51953125,15335.0791015625,14848.2509765625,570575.0,14508.919921875
2012-03-07,15724.541015625,14361.4228515625,14458.7880859375,15578.4931640625,508253.0,15222.4736328125
2012-03-08,16649.513671875,15773.2236328125,15821.90625,16552.1484375,941776.0,16173.87890625
2012-03-09,16990.29296875,16454.783203125,16941.611328125,16746.87890625,537004.0,16364.158203125
2012-03-12,16892.927734375,16406.099609375,16746.87890625,16552.1484375,300310.0,16173.87890625
2012-03-13,17282.390625,16649.513671875,16649.513671875,16990.29296875,614044.0,16602.01171875
2012-03-14,17331.072265625,16600.83203125,17136.341796875,16649.513671875,376440.0,16269.0185546875
2012-03-15,16844.24609375,16260.0517578125,16649.513671875,16795.5625,275641.0,16411.73046875
2012-03-16,17087.66015625,16600.83203125,16795.5625,16600.83203125,218900.0,16221.44921875
2012-03-19,16844.24609375,16211.369140625,16649.513671875,16211.369140625,265598.0,15840.8876953125
2012-03-20,16552.1484375,16114.0029296875,16357.4169921875,16503.46484375,156684.0,16126.3076171875
2012-03-21,16454.783203125,16162.6865234375,16406.099609375,16162.6865234375,153368.0,15793.31640625
2012-03-22,16308.734375,15578.4931640625,16114.0029296875,15578.4931640625,250993.0,15222.4736328125
2012-03-23,16454.783203125,15286.3955078125,15432.4443359375,16065.3203125,429094.0,15698.17578125
2012-03-26,16211.369140625,15578.4931640625,15967.955078125,15627.17578125,200177.0,15270.044921875
2012-03-27,15967.955078125,15481.126953125,15919.2724609375,15724.541015625,127400.0,15365.185546875
2012-03-28,16162.6865234375,15481.126953125,15724.541015625,15919.2724609375,214345.0,15555.4658203125
2012-03-29,16016.6376953125,15529.8095703125,15919.2724609375,15967.955078125,147261.0,15603.0361328125
2012-03-30,16065.3203125,15578.4931640625,16065.3203125,15578.4931640625,156105.0,15222.4736328125
2012-04-02,15870.58984375,15432.4443359375,15481.126953125,15870.58984375,146942.0,15507.896484375
2012-04-03,15919.2724609375,15286.3955078125,15919.2724609375,15335.0791015625,273746.0,14984.6220703125
2012-04-04,15529.8095703125,14410.10546875,15335.0791015625,14410.10546875,545058.0,14080.7880859375
2012-04-05,14653.51953125,14020.6435546875,14020.6435546875,14653.51953125,237834.0,14318.6396484375
2012-04-06,14799.568359375,14361.4228515625,14653.51953125,14507.4716796875,168169.0,14175.9296875
2012-04-09,14361.4228515625,13679.8642578125,14215.375,13679.8642578125,288806.0,13367.2353515625
2012-04-10,13971.9609375,13095.6708984375,13631.1806640625,13095.6708984375,474353.0,12796.392578125
2012-04-12,13339.083984375,12852.2568359375,12900.939453125,12949.6220703125,240586.0,12653.681640625
2012-04-13,13485.1328125,13144.353515625,13144.353515625,13290.4013671875,208716.0,12986.673828125
2012-04-16,13387.767578125,12998.3046875,13046.9873046875,13339.083984375,125508.0,13034.2421875
2012-04-17,13533.8154296875,13144.353515625,13339.083984375,13241.71875,120718.0,12939.103515625
2012-04-18,13582.498046875,13241.71875,13533.8154296875,13387.767578125,110261.0,13081.8134765625
2012-04-19,13679.8642578125,13193.0361328125,13193.0361328125,13631.1806640625,163940.0,13319.6640625
2012-04-20,14118.0087890625,13339.083984375,13387.767578125,13874.5947265625,227773.0,13557.515625
2012-04-23,14020.6435546875,13582.498046875,13777.2294921875,13825.912109375,137502.0,13509.9462890625
2012-04-24,14264.0576171875,13631.1806640625,13631.1806640625,14020.6435546875,209143.0,13700.2265625
2012-04-25,14264.0576171875,13923.2783203125,14215.375,14069.326171875,169215.0,13747.796875
2012-04-26,14312.740234375,13971.9609375,14264.0576171875,13971.9609375,137923.0,13652.6572265625
2012-04-27,14702.2021484375,13193.0361328125,13971.9609375,13387.767578125,278100.0,13081.8134765625
2012-04-30,13777.2294921875,13193.0361328125,13485.1328125,13387.767578125,146744.0,13081.8134765625
2012-05-02,14215.375,13436.4501953125,13436.4501953125,14118.0087890625,155864.0,13795.3662109375
2012-05-03,14507.4716796875,13971.9609375,14069.326171875,14458.7880859375,114182.0,14128.3583984375
2012-05-04,14604.8369140625,14312.740234375,14410.10546875,14458.7880859375,134575.0,14128.3583984375
2012-05-07,14361.4228515625,13679.8642578125,14118.0087890625,13728.546875,184828.0,13414.8056640625
2012-05-08,13971.9609375,13728.546875,13825.912109375,13777.2294921875,69418.0,13462.3759765625
2012-05-09,14312.740234375,13777.2294921875,13777.2294921875,14312.740234375,166011.0,13985.6484375
2012-05-10,14556.154296875,14166.69140625,14166.69140625,14312.740234375,104090.0,13985.6484375
2012-05-11,14507.4716796875,13631.1806640625,14507.4716796875,13728.546875,141766.0,13414.8056640625
2012-05-14,13825.912109375,13046.9873046875,13728.546875,13046.9873046875,218498.0,12748.822265625
2012-05-15,12754.890625,12073.33203125,12754.890625,12316.74609375,412325.0,12035.26953125
2012-05-16,12754.890625,11781.2353515625,12268.0634765625,11829.91796875,232084.0,11559.5673828125
2012-05-17,12365.4287109375,11781.2353515625,11781.2353515625,12024.6494140625,120004.0,11749.8466796875
2012-05-18,12024.6494140625,11148.3583984375,11732.552734375,11197.0419921875,243257.0,10941.1533203125
2012-05-21,11489.138671875,10807.5791015625,11294.4072265625,10904.9453125,311767.0,10655.732421875
2012-05-22,11440.4560546875,11148.3583984375,11148.3583984375,11343.08984375,195415.0,11083.8642578125
2012-05-23,11683.869140625,11245.724609375,11537.8212890625,11391.7724609375,191710.0,11131.43359375
2012-05-24,11586.50390625,11002.310546875,11537.8212890625,11197.0419921875,225242.0,10941.1533203125
2012-05-25,11537.8212890625,11245.724609375,11245.724609375,11440.4560546875,113613.0,11179.00390625
2012-05-29,11732.552734375,11391.7724609375,11489.138671875,11732.552734375,158579.0,11464.4267578125
2012-05-30,12024.6494140625,11683.869140625,11878.6005859375,11683.869140625,178184.0,11416.8544921875
2012-05-31,11829.91796875,11440.4560546875,11537.8212890625,11781.2353515625,158354.0,11511.99609375
2012-06-01,11878.6005859375,11537.8212890625,11781.2353515625,11586.50390625,120999.0,11321.71484375
2012-06-04,11245.724609375,10904.9453125,11002.310546875,11099.67578125,157310.0,10846.0126953125
2012-06-05,11440.4560546875,11148.3583984375,11294.4072265625,11197.0419921875,240362.0,10941.1533203125
2012-06-07,11732.552734375,11391.7724609375,11537.8212890625,11440.4560546875,249924.0,11179.00390625
2012-06-08,11586.50390625,10953.6279296875,11586.50390625,11002.310546875,164320.0,10750.873046875
2012-06-11,11391.7724609375,11197.0419921875,11197.0419921875,11343.08984375,261787.0,11083.8642578125
2012-06-12,11148.3583984375,10953.6279296875,11099.67578125,11050.9931640625,246265.0,10798.4423828125
2012-06-13,11197.0419921875,10418.1171875,11148.3583984375,10466.7998046875,582286.0,10227.599609375
2012-06-14,10418.1171875,9833.923828125,10320.7509765625,9833.923828125,963690.0,9609.1875
2012-06-15,10077.337890625,9580.7734375,9736.5576171875,9785.2412109375,752520.0,9561.6171875
2012-06-18,10272.068359375,9785.2412109375,10028.654296875,10028.654296875,554079.0,9799.4677734375
2012-06-19,10174.703125,9833.923828125,9931.2890625,9931.2890625,265442.0,9704.3271484375
2012-06-20,10320.7509765625,9979.9716796875,10126.0205078125,10126.0205078125,434318.0,9894.607421875
2012-06-21,10807.5791015625,10126.0205078125,10126.0205078125,10564.1650390625,561194.0,10322.740234375
2012-06-22,10758.896484375,10418.1171875,10418.1171875,10612.8486328125,299625.0,10370.310546875
2012-06-25,10710.2138671875,10223.3857421875,10710.2138671875,10272.068359375,262370.0,10037.318359375
2012-06-26,10515.482421875,10077.337890625,10126.0205078125,10174.703125,202413.0,9942.177734375
2012-06-27,10710.2138671875,10077.337890625,10320.7509765625,10661.53125,263744.0,10417.8818359375
2012-06-28,11002.310546875,10515.482421875,10710.2138671875,10758.896484375,357187.0,10513.0205078125
2012-06-29,11148.3583984375,10612.8486328125,10904.9453125,10710.2138671875,474754.0,10465.451171875
2012-07-02,10856.26171875,10515.482421875,10856.26171875,10564.1650390625,275450.0,10322.740234375
2012-07-03,11002.310546875,10564.1650390625,10661.53125,10953.6279296875,307302.0,10703.3017578125
2012-07-04,11343.08984375,10904.9453125,11050.9931640625,11197.0419921875,329377.0,10941.1533203125
2012-07-05,11148.3583984375,11002.310546875,11099.67578125,11002.310546875,175292.0,10750.873046875
2012-07-06,11391.7724609375,11002.310546875,11002.310546875,11099.67578125,285526.0,10846.0126953125
2012-07-09,11099.67578125,10710.2138671875,11002.310546875,10758.896484375,155208.0,10513.0205078125
2012-07-10,10904.9453125,10466.7998046875,10807.5791015625,10466.7998046875,138841.0,10227.599609375
2012-07-11,10612.8486328125,10272.068359375,10369.4345703125,10418.1171875,142807.0,10180.0302734375
2012-07-12,10856.26171875,10418.1171875,10418.1171875,10418.1171875,159344.0,10180.0302734375
2012-07-13,10710.2138671875,10028.654296875,10369.4345703125,10661.53125,222192.0,10417.8818359375
2012-07-16,10807.5791015625,10369.4345703125,10807.5791015625,10466.7998046875,149114.0,10227.599609375
2012-07-17,10564.1650390625,10272.068359375,10320.7509765625,10320.7509765625,108810.0,10084.888671875
2012-07-18,10320.7509765625,9882.6064453125,10223.3857421875,9931.2890625,227442.0,9704.3271484375
2012-07-19,10174.703125,9833.923828125,10077.337890625,9882.6064453125,188062.0,9656.7568359375
2012-07-20,10028.654296875,9833.923828125,9931.2890625,9882.6064453125,190443.0,9656.7568359375
